A,n,Authors,Article Title,Abstract,Filter,Approach,Subapproach,Lab_response,temperature,growth_rate,error,equation,error_method,n,,order,family,genus,species,feeding_guild,host_plant,h_p_family,diet,diet_family,RH,Filter_3,daylength,population_source,lat,lon,observations,DOI,Source Title,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,X20,ISSN,eISSN,Year,,UT (Unique WOS ID)
J,1,"Tsai, JH; Yue, BS; Webb, SE; Funderburk, JE; Hsu, HT",Effects of host plant and temperature on growth and reproduction of Thrips palmi (Thysanoptera: Thripidae),"Development time and life table parameters of Thrips pal mi Karny, a pest new to the continental United States, were measured at 3 temperatures on 4 host plants. Net reproductive rate was the highest because of greatest survival and highest egg production when thrips were reared at 26 degrees C on winter melon, Benincasa hispida (Thunb.) Cogn., eggplant, Solanum melongena L., and cucumber, Cucumis sativus L., compared with bell pepper. However, because of shorter development time, the intrinsic rates of natural increase for T. palmi were highest when individuals were reared at 32 degrees C on these 3 host plants. Although development times were similar on all 4 hosts at 26 degrees C, survival and reproduction were much lower for thrips reared on bell pepper, Capsicum annuum L., leaves. At 15 and 32 degrees C, these differences were even greater, with only 40 and 48% of thrips reared on bell pepper surviving at the respective temperatures. T. palmi was able to tolerate the low temperature (56% mortality when held at 0 degrees C for 15 h) much better than the high temperature (100% mortality at 40 degrees C for 15 h), which may partially explain why T. palmi populations are high in winter and spring and low in the summer in Florida. This study provides information needed to understand population dynamics of thrips in important vegetable crops, information which will be valuable in developing and evaluating cultural and biological controls for this extremely damaging pest.",yes,experimental,laboratory,rm,32,0.052,no,unknown,,25,n directo,Thysanoptera,Thripidae,Thrips,palmi,sucker,winter melon,Solanaceae,bell pepper,Cucurbitaceae,,yes,12,Lauderdale (USA),34.90496,-87.67474,,10.1093/ee/24.6.1598,ENVIRONMENTAL ENTOMOLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0046-225X,NA,1995,,WOS:A1995TL69600029
J,1,"VANSTEENIS, MJ; ELKHAWASS, KAMH","LIFE-HISTORY OF APHIS-GOSSYPII ON CUCUMBER - INFLUENCE OF TEMPERATURE, HOST-PLANT AND PARASITISM","Life table data for Aphis gossypii Glover (Homoptera: Aphididae), an important pest in glasshouse cucumber crops, were studied at 20, 25 and 30 degrees C on two cucumber cultivars (Cucumis sativus L.) in controlled climate cabinets. The development time on the cucumber cv. 'Sporu' ranged from 4.8 days at 20 degrees C to 3.2 days at 30 degrees C. Immature mortality was approximately 20% and did not differ between temperatures. Most mortality occurred during the first instar. Reproduction periods did not differ among temperatures, but at 25 and 30 degrees C more nymphs were produced (65.9 and 69.8 nymphs/female, respectively) than at 20 degrees C (59,9 nymphs/female) because of a higher daily reproduction. Intrinsic rate of increase was greatest at 25 degrees C (r(m)=0.556 day(-1)). At 20 and 30 degrees C the intrinsic rate of increase was 0.426 and 0.510, respectively. On cv. 'Aramon', the development time of A. gossypii was approximately 20% longer at all temperatures. Immature mortality did not differ between the two cultivars. The intrinsic rate of increase on cv. 'Aramon' was 15% smaller than on cv. 'Sporu'. The use of cucumber cultivars partially resistant to aphids is discussed in relation to biological control of cotton aphid in glasshouses. Development time and immature mortality on leaves of the middle and upper leaf layer of glasshouse grown cucumber plants (cv. 'Aramon') were comparable to development in the controlled climate cabinets. On the lower leaves immature mortality was much higher (approximately 82%) than on leaves of the middle (24.0%) and upper leaf layer (24.5%). Reproduction was less on the lower leaf layer (45.9, 70.5 and 70.1 nymphs/female on leaves of the lower, middle and upper leaf layer, respectively). Aphids, successfully parasitized by Aphidius colemani Viereck (Hymenoptera: Braconidae) only reproduced when they were parasitized after the third instar. Fecundity was 0.1 to 0.9 and 10.5 to 13.3 nymphs/female for aphids parasitized in the fourth instar or as adults, respectively. Reproduction of aphids that were stung but survived the attack was lower than for aphids not stung. Average longevity of these aphids was equal to the longevity of aphids not stung by A. colemani.",yes,experimental,laboratory,rm,20,0.426,0.009,Euler-Lotka,Jackknife,,,Hemiptera,Aphididae,Aphis,gossypii,sucker,cucumber,Cucurbitaceae,cucumber,Cucurbitaceae,65,yes,14,Netherlands,51.96858,5.6683,,NA,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0013-8703,NA,1995,,WOS:A1995RM24300002
J,1,"VANSTEENIS, MJ; ELKHAWASS, KAMH","LIFE-HISTORY OF APHIS-GOSSYPII ON CUCUMBER - INFLUENCE OF TEMPERATURE, HOST-PLANT AND PARASITISM","Life table data for Aphis gossypii Glover (Homoptera: Aphididae), an important pest in glasshouse cucumber crops, were studied at 20, 25 and 30 degrees C on two cucumber cultivars (Cucumis sativus L.) in controlled climate cabinets. The development time on the cucumber cv. 'Sporu' ranged from 4.8 days at 20 degrees C to 3.2 days at 30 degrees C. Immature mortality was approximately 20% and did not differ between temperatures. Most mortality occurred during the first instar. Reproduction periods did not differ among temperatures, but at 25 and 30 degrees C more nymphs were produced (65.9 and 69.8 nymphs/female, respectively) than at 20 degrees C (59,9 nymphs/female) because of a higher daily reproduction. Intrinsic rate of increase was greatest at 25 degrees C (r(m)=0.556 day(-1)). At 20 and 30 degrees C the intrinsic rate of increase was 0.426 and 0.510, respectively. On cv. 'Aramon', the development time of A. gossypii was approximately 20% longer at all temperatures. Immature mortality did not differ between the two cultivars. The intrinsic rate of increase on cv. 'Aramon' was 15% smaller than on cv. 'Sporu'. The use of cucumber cultivars partially resistant to aphids is discussed in relation to biological control of cotton aphid in glasshouses. Development time and immature mortality on leaves of the middle and upper leaf layer of glasshouse grown cucumber plants (cv. 'Aramon') were comparable to development in the controlled climate cabinets. On the lower leaves immature mortality was much higher (approximately 82%) than on leaves of the middle (24.0%) and upper leaf layer (24.5%). Reproduction was less on the lower leaf layer (45.9, 70.5 and 70.1 nymphs/female on leaves of the lower, middle and upper leaf layer, respectively). Aphids, successfully parasitized by Aphidius colemani Viereck (Hymenoptera: Braconidae) only reproduced when they were parasitized after the third instar. Fecundity was 0.1 to 0.9 and 10.5 to 13.3 nymphs/female for aphids parasitized in the fourth instar or as adults, respectively. Reproduction of aphids that were stung but survived the attack was lower than for aphids not stung. Average longevity of these aphids was equal to the longevity of aphids not stung by A. colemani.",yes,experimental,laboratory,rm,25,0.556,0.013,Euler-Lotka,Jackknife,,,Hemiptera,Aphididae,Aphis,gossypii,sucker,cucumber,Cucurbitaceae,cucumber,Cucurbitaceae,65,yes,14,Netherlands,51.96858,5.6683,,NA,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0013-8703,NA,1995,,WOS:A1995RM24300002
J,1,"VANSTEENIS, MJ; ELKHAWASS, KAMH","LIFE-HISTORY OF APHIS-GOSSYPII ON CUCUMBER - INFLUENCE OF TEMPERATURE, HOST-PLANT AND PARASITISM","Life table data for Aphis gossypii Glover (Homoptera: Aphididae), an important pest in glasshouse cucumber crops, were studied at 20, 25 and 30 degrees C on two cucumber cultivars (Cucumis sativus L.) in controlled climate cabinets. The development time on the cucumber cv. 'Sporu' ranged from 4.8 days at 20 degrees C to 3.2 days at 30 degrees C. Immature mortality was approximately 20% and did not differ between temperatures. Most mortality occurred during the first instar. Reproduction periods did not differ among temperatures, but at 25 and 30 degrees C more nymphs were produced (65.9 and 69.8 nymphs/female, respectively) than at 20 degrees C (59,9 nymphs/female) because of a higher daily reproduction. Intrinsic rate of increase was greatest at 25 degrees C (r(m)=0.556 day(-1)). At 20 and 30 degrees C the intrinsic rate of increase was 0.426 and 0.510, respectively. On cv. 'Aramon', the development time of A. gossypii was approximately 20% longer at all temperatures. Immature mortality did not differ between the two cultivars. The intrinsic rate of increase on cv. 'Aramon' was 15% smaller than on cv. 'Sporu'. The use of cucumber cultivars partially resistant to aphids is discussed in relation to biological control of cotton aphid in glasshouses. Development time and immature mortality on leaves of the middle and upper leaf layer of glasshouse grown cucumber plants (cv. 'Aramon') were comparable to development in the controlled climate cabinets. On the lower leaves immature mortality was much higher (approximately 82%) than on leaves of the middle (24.0%) and upper leaf layer (24.5%). Reproduction was less on the lower leaf layer (45.9, 70.5 and 70.1 nymphs/female on leaves of the lower, middle and upper leaf layer, respectively). Aphids, successfully parasitized by Aphidius colemani Viereck (Hymenoptera: Braconidae) only reproduced when they were parasitized after the third instar. Fecundity was 0.1 to 0.9 and 10.5 to 13.3 nymphs/female for aphids parasitized in the fourth instar or as adults, respectively. Reproduction of aphids that were stung but survived the attack was lower than for aphids not stung. Average longevity of these aphids was equal to the longevity of aphids not stung by A. colemani.",yes,experimental,laboratory,rm,30,0.51,0.013,Euler-Lotka,Jackknife,,,Hemiptera,Aphididae,Aphis,gossypii,sucker,cucumber,Cucurbitaceae,cucumber,Cucurbitaceae,65,yes,14,Netherlands,51.96858,5.6683,,NA,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0013-8703,NA,1995,,WOS:A1995RM24300002
J,1,"BRANDT, JP; SMITH, SM; HUBBES, M","BIONOMICS OF STRAWBERRY ROOT WEEVIL ADULTS, OTIORHYNCHUS-OVATUS (L)(COLEOPTERA, CURCULIONIDAE), ON YOUNG ORNAMENTAL CONIFER TREES IN SOUTHERN ONTARIO","Field and laboratory studies were undertaken in southern Ontario to gain bionomical information on the adult strawberry root weevil (Otiorhynchus ovatus), a pest of ornamental conifer trees in nurseries. Emergence of overwintering adults began on 3 June 1991 and lasted 56 days, with 50% emerging within 18 days. Adults dispersed less than 5 m in 48 days from a single release point. About 50% of females were fecund. The laboratory temperatures at which adults were reared (15, 20, and 25 degrees C) had no significant effect on fecundity (62.3 eggs per female) but influenced longevity; adults at 15 degrees C lived longer than at 20 or 25 degrees C. The mean preovipositional and ovipositional periods were 31.5 and 49.0 days, respectively. Less than 1% of adult weevils released in the field survived the winter; overwintering, adults lived 10 months. Egg eclosion occurred 16 days after oviposition with 78% of the eggs viable. The significance of these biological observations in the development of management strategies for this pest is discussed.",yes,experimental,laboratory,rm,,,,,,,,,,,,,,,,,,no,,,,,no (ornamental trees),10.4039/Ent127595-4,CANADIAN ENTOMOLOGIST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0008-347X,NA,1995,,WOS:A1995RU35600015
J,1,"VANRIJN, PCJ; MOLLEMA, C; STEENHUISBROERS, GM","COMPARATIVE LIFE-HISTORY STUDIES OF FRANKLINIELLA-OCCIDENTALIS AND THRIPS TABACI (THYSANOPTERA, THRIPIDAE) ON CUCUMBER","Shortly after its invasion into Europe, the western flower thrips, Frankliniella occidentalis (Pergande), became a more severe pest of greenhouse crops than the onion thrips, Thrips tabaci Lindeman. To test whether this differential pest status was due to a larger capacity of population increase, a comparative life history study was carried out on cucumber (Cucumis sativus cv. Corona). Experiments at 25 degrees C showed that the egg-to-egg period of F. occidentalis was shorter, but its peak ovipositional rate was lower and its offspring sex ratio more male biased. These differences resulted in a slightly lower intrinsic rate of population increase (r(m)) for F. occidentalis than for T. tabaci (0.166 vs. 0.176/day). It was shown experimentally that between 15 and 28 degrees C, developmental rate of F. occidentalis is linearly related to temperature, with a theoretical threshold temperature similar to the value reported for T. tabaci (10.9 vs. 11.5 degrees C). It is argued that the r(m)-value of F. occidentalis will not be higher than that of T. tabaci for any temperature within this range. Alternative explanations for the difference in pest status between the two thrips species are discussed.",yes,experimental,laboratory,rm,,,,,,,,,,,,,,,,,,,,,,,no (no table),,BULLETIN OF ENTOMOLOGICAL RESEARCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0007-4853,NA,1995,,WOS:A1995TD33900016
J,1,"SINGH, SP","BIOMETRICAL OBSERVATIONS ON SORGHUM STEM BORER, CHILO-PARTELLUS (SWINHOE) UNDER FLUCTUATING AND CONSTANT TEMPERATURE CONDITIONS","Effect of fluctuating and constant temperatures on different population growth parameters of Chilo partellus (Swinhoe) infesting sorghum was studied in the laboratory. On the basis of intrinsic rate of natural increase (rm) values, the optimum constant and fluctuating temperatures for the multiplication of this pest was 30 +/- 1-degrees-C and 31.0 to 35.8-degrees-C, respectively. But the favourable range of temperature varied from 27.5 to 30.0-degrees-C under both constant and fluctuating temperature conditions. Mean length of generation (T) at this range of temperature varied from 38 to 41 days. It seems that Chilo partellus may not persist at or above 40-degrees-C and below 20-degrees-C, as the rm values at these temperatures were negligible or zero. This information can be used in working out the strategy for controlling Chilo partellus.",yes,experimental,laboratory,rm,20,0.021,no,Euler-Lotka,,30,n hembras métodos,Lepidoptera,Crambidae,Chilo,partellus,borer,sorghum,Poaceae,sorghum,Poaceae,,yes,,Hisar (India),29.15627,75.72923,"dos, fluctuantes y constantes",10.1017/S1742758400011309,INSECT SCIENCE AND ITS APPLICATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0191-9040,NA,1991,,WOS:A1991GZ68900013
J,1,"SINGH, SP","BIOMETRICAL OBSERVATIONS ON SORGHUM STEM BORER, CHILO-PARTELLUS (SWINHOE) UNDER FLUCTUATING AND CONSTANT TEMPERATURE CONDITIONS","Effect of fluctuating and constant temperatures on different population growth parameters of Chilo partellus (Swinhoe) infesting sorghum was studied in the laboratory. On the basis of intrinsic rate of natural increase (rm) values, the optimum constant and fluctuating temperatures for the multiplication of this pest was 30 +/- 1-degrees-C and 31.0 to 35.8-degrees-C, respectively. But the favourable range of temperature varied from 27.5 to 30.0-degrees-C under both constant and fluctuating temperature conditions. Mean length of generation (T) at this range of temperature varied from 38 to 41 days. It seems that Chilo partellus may not persist at or above 40-degrees-C and below 20-degrees-C, as the rm values at these temperatures were negligible or zero. This information can be used in working out the strategy for controlling Chilo partellus.",yes,experimental,laboratory,rm,25,0.082,no,Euler-Lotka,,30,n hembras métodos,Lepidoptera,Crambidae,Chilo,partellus,borer,sorghum,Poaceae,sorghum,Poaceae,,yes,,Hisar (India),29.15627,75.72923,"dos, fluctuantes y constantes",10.1017/S1742758400011309,INSECT SCIENCE AND ITS APPLICATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0191-9040,NA,1991,,WOS:A1991GZ68900013
J,1,"SINGH, SP","BIOMETRICAL OBSERVATIONS ON SORGHUM STEM BORER, CHILO-PARTELLUS (SWINHOE) UNDER FLUCTUATING AND CONSTANT TEMPERATURE CONDITIONS","Effect of fluctuating and constant temperatures on different population growth parameters of Chilo partellus (Swinhoe) infesting sorghum was studied in the laboratory. On the basis of intrinsic rate of natural increase (rm) values, the optimum constant and fluctuating temperatures for the multiplication of this pest was 30 +/- 1-degrees-C and 31.0 to 35.8-degrees-C, respectively. But the favourable range of temperature varied from 27.5 to 30.0-degrees-C under both constant and fluctuating temperature conditions. Mean length of generation (T) at this range of temperature varied from 38 to 41 days. It seems that Chilo partellus may not persist at or above 40-degrees-C and below 20-degrees-C, as the rm values at these temperatures were negligible or zero. This information can be used in working out the strategy for controlling Chilo partellus.",yes,experimental,laboratory,rm,27.5,0.096,no,Euler-Lotka,,30,n hembras métodos,Lepidoptera,Crambidae,Chilo,partellus,borer,sorghum,Poaceae,sorghum,Poaceae,,yes,,Hisar (India),29.15627,75.72923,"dos, fluctuantes y constantes",10.1017/S1742758400011309,INSECT SCIENCE AND ITS APPLICATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0191-9040,NA,1991,,WOS:A1991GZ68900013
J,1,"SINGH, SP","BIOMETRICAL OBSERVATIONS ON SORGHUM STEM BORER, CHILO-PARTELLUS (SWINHOE) UNDER FLUCTUATING AND CONSTANT TEMPERATURE CONDITIONS","Effect of fluctuating and constant temperatures on different population growth parameters of Chilo partellus (Swinhoe) infesting sorghum was studied in the laboratory. On the basis of intrinsic rate of natural increase (rm) values, the optimum constant and fluctuating temperatures for the multiplication of this pest was 30 +/- 1-degrees-C and 31.0 to 35.8-degrees-C, respectively. But the favourable range of temperature varied from 27.5 to 30.0-degrees-C under both constant and fluctuating temperature conditions. Mean length of generation (T) at this range of temperature varied from 38 to 41 days. It seems that Chilo partellus may not persist at or above 40-degrees-C and below 20-degrees-C, as the rm values at these temperatures were negligible or zero. This information can be used in working out the strategy for controlling Chilo partellus.",yes,experimental,laboratory,rm,30,0.108,no,Euler-Lotka,,30,n hembras métodos,Lepidoptera,Crambidae,Chilo,partellus,borer,sorghum,Poaceae,sorghum,Poaceae,,yes,,Hisar (India),29.15627,75.72923,"dos, fluctuantes y constantes",10.1017/S1742758400011309,INSECT SCIENCE AND ITS APPLICATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0191-9040,NA,1991,,WOS:A1991GZ68900013
J,1,"SINGH, SP","BIOMETRICAL OBSERVATIONS ON SORGHUM STEM BORER, CHILO-PARTELLUS (SWINHOE) UNDER FLUCTUATING AND CONSTANT TEMPERATURE CONDITIONS","Effect of fluctuating and constant temperatures on different population growth parameters of Chilo partellus (Swinhoe) infesting sorghum was studied in the laboratory. On the basis of intrinsic rate of natural increase (rm) values, the optimum constant and fluctuating temperatures for the multiplication of this pest was 30 +/- 1-degrees-C and 31.0 to 35.8-degrees-C, respectively. But the favourable range of temperature varied from 27.5 to 30.0-degrees-C under both constant and fluctuating temperature conditions. Mean length of generation (T) at this range of temperature varied from 38 to 41 days. It seems that Chilo partellus may not persist at or above 40-degrees-C and below 20-degrees-C, as the rm values at these temperatures were negligible or zero. This information can be used in working out the strategy for controlling Chilo partellus.",yes,experimental,laboratory,rm,35,0.072,no,Euler-Lotka,,30,n hembras métodos,Lepidoptera,Crambidae,Chilo,partellus,borer,sorghum,Poaceae,sorghum,Poaceae,,yes,,Hisar (India),29.15627,75.72923,"dos, fluctuantes y constantes",10.1017/S1742758400011309,INSECT SCIENCE AND ITS APPLICATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0191-9040,NA,1991,,WOS:A1991GZ68900013
J,1,"Gotoh, T; Sugimoto, N; Pallini, A; Knapp, M; Hernandez-Suarez, E; Ferragut, F; Ho, CC; Migeon, A; Navajas, M; Nachman, G",Reproductive performance of seven strains of the tomato red spider mite Tetranychus evansi (Acari: Tetranychidae) at five temperatures (II),"The tomato red spider mite Tetranychus evansi Baker et Pritchard occurs on solanaceous plants, and causes serious damage to a variety of crops in Africa and Europe. In 2001 this species was also found in Japan, on nightshade (Solanum nigrum L.), and its invasion to solanaceous of agricultural importance is feasible. To evaluate its potential severity as a pest, the present study assessed the life-history parameters, such as the rate of development and the intrinsic rate of natural increase (r (m)), on S. nigrum for T. evansi collected on seven sites worldwide. Increasing temperatures between 15 and 32.5A degrees C significantly increased the developmental rate of the seven strains while immature developmental duration was about the same at 32.5-40A degrees C. The rate of egg-to-adult development [(% hatch) x (% survival)] exceeded 88% at temperatures between 15 and 37.5A degrees C. The lower thermal thresholds (LT) were 11.9-12.5A degrees C for both egg-to-adult and egg-to-egg development. The optimum developmental temperatures ranged from 36.7 to 43.8A degrees C and the upper developmental threshold (UT) ranged from 45.2 to 59.4A degrees C. The r (m)-values became higher with temperature increasing from 15 to 35A degrees C. The r (m)-values at 25A degrees C ranged from 0.265 to 0.277 which are relatively high for species of the genus Tetranychus. These results indicate that T. evansi after invasion into Japan has the potential to become a serious pest on solanaceous crops, just the same as in Africa and Europe.",yes,experimental,laboratory,rm,15,0.0586,0.0008,Euler-Lotka,bootstrap,17,n directo,Acari>Prostigmata,Tetranychidae,Tetranychus,evansi,sucker,various,Solanaceae,nightshade,Solanaceae,65,yes,16,various,42.75,2.98,,10.1007/s10493-010-9362-z,EXPERIMENTAL AND APPLIED ACAROLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0168-8162,1572-9702,2010,,WOS:000282701300002
J,1,"Gotoh, T; Sugimoto, N; Pallini, A; Knapp, M; Hernandez-Suarez, E; Ferragut, F; Ho, CC; Migeon, A; Navajas, M; Nachman, G",Reproductive performance of seven strains of the tomato red spider mite Tetranychus evansi (Acari: Tetranychidae) at five temperatures (II),"The tomato red spider mite Tetranychus evansi Baker et Pritchard occurs on solanaceous plants, and causes serious damage to a variety of crops in Africa and Europe. In 2001 this species was also found in Japan, on nightshade (Solanum nigrum L.), and its invasion to solanaceous of agricultural importance is feasible. To evaluate its potential severity as a pest, the present study assessed the life-history parameters, such as the rate of development and the intrinsic rate of natural increase (r (m)), on S. nigrum for T. evansi collected on seven sites worldwide. Increasing temperatures between 15 and 32.5A degrees C significantly increased the developmental rate of the seven strains while immature developmental duration was about the same at 32.5-40A degrees C. The rate of egg-to-adult development [(% hatch) x (% survival)] exceeded 88% at temperatures between 15 and 37.5A degrees C. The lower thermal thresholds (LT) were 11.9-12.5A degrees C for both egg-to-adult and egg-to-egg development. The optimum developmental temperatures ranged from 36.7 to 43.8A degrees C and the upper developmental threshold (UT) ranged from 45.2 to 59.4A degrees C. The r (m)-values became higher with temperature increasing from 15 to 35A degrees C. The r (m)-values at 25A degrees C ranged from 0.265 to 0.277 which are relatively high for species of the genus Tetranychus. These results indicate that T. evansi after invasion into Japan has the potential to become a serious pest on solanaceous crops, just the same as in Africa and Europe.",yes,experimental,laboratory,rm,20,0.1602,0.0017,Euler-Lotka,bootstrap,21,n directo,Acari>Prostigmata,Tetranychidae,Tetranychus,evansi,sucker,various,Solanaceae,nightshade,Solanaceae,65,yes,16,various,42.75,2.98,,10.1007/s10493-010-9362-z,EXPERIMENTAL AND APPLIED ACAROLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0168-8162,1572-9702,2010,,WOS:000282701300002
J,1,"Gotoh, T; Sugimoto, N; Pallini, A; Knapp, M; Hernandez-Suarez, E; Ferragut, F; Ho, CC; Migeon, A; Navajas, M; Nachman, G",Reproductive performance of seven strains of the tomato red spider mite Tetranychus evansi (Acari: Tetranychidae) at five temperatures (II),"The tomato red spider mite Tetranychus evansi Baker et Pritchard occurs on solanaceous plants, and causes serious damage to a variety of crops in Africa and Europe. In 2001 this species was also found in Japan, on nightshade (Solanum nigrum L.), and its invasion to solanaceous of agricultural importance is feasible. To evaluate its potential severity as a pest, the present study assessed the life-history parameters, such as the rate of development and the intrinsic rate of natural increase (r (m)), on S. nigrum for T. evansi collected on seven sites worldwide. Increasing temperatures between 15 and 32.5A degrees C significantly increased the developmental rate of the seven strains while immature developmental duration was about the same at 32.5-40A degrees C. The rate of egg-to-adult development [(% hatch) x (% survival)] exceeded 88% at temperatures between 15 and 37.5A degrees C. The lower thermal thresholds (LT) were 11.9-12.5A degrees C for both egg-to-adult and egg-to-egg development. The optimum developmental temperatures ranged from 36.7 to 43.8A degrees C and the upper developmental threshold (UT) ranged from 45.2 to 59.4A degrees C. The r (m)-values became higher with temperature increasing from 15 to 35A degrees C. The r (m)-values at 25A degrees C ranged from 0.265 to 0.277 which are relatively high for species of the genus Tetranychus. These results indicate that T. evansi after invasion into Japan has the potential to become a serious pest on solanaceous crops, just the same as in Africa and Europe.",yes,experimental,laboratory,rm,25,0.2704,0.0046,Euler-Lotka,bootstrap,19,n directo,Acari>Prostigmata,Tetranychidae,Tetranychus,evansi,sucker,various,Solanaceae,nightshade,Solanaceae,65,yes,16,various,42.75,2.98,,10.1007/s10493-010-9362-z,EXPERIMENTAL AND APPLIED ACAROLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0168-8162,1572-9702,2010,,WOS:000282701300002
J,1,"Gotoh, T; Sugimoto, N; Pallini, A; Knapp, M; Hernandez-Suarez, E; Ferragut, F; Ho, CC; Migeon, A; Navajas, M; Nachman, G",Reproductive performance of seven strains of the tomato red spider mite Tetranychus evansi (Acari: Tetranychidae) at five temperatures (II),"The tomato red spider mite Tetranychus evansi Baker et Pritchard occurs on solanaceous plants, and causes serious damage to a variety of crops in Africa and Europe. In 2001 this species was also found in Japan, on nightshade (Solanum nigrum L.), and its invasion to solanaceous of agricultural importance is feasible. To evaluate its potential severity as a pest, the present study assessed the life-history parameters, such as the rate of development and the intrinsic rate of natural increase (r (m)), on S. nigrum for T. evansi collected on seven sites worldwide. Increasing temperatures between 15 and 32.5A degrees C significantly increased the developmental rate of the seven strains while immature developmental duration was about the same at 32.5-40A degrees C. The rate of egg-to-adult development [(% hatch) x (% survival)] exceeded 88% at temperatures between 15 and 37.5A degrees C. The lower thermal thresholds (LT) were 11.9-12.5A degrees C for both egg-to-adult and egg-to-egg development. The optimum developmental temperatures ranged from 36.7 to 43.8A degrees C and the upper developmental threshold (UT) ranged from 45.2 to 59.4A degrees C. The r (m)-values became higher with temperature increasing from 15 to 35A degrees C. The r (m)-values at 25A degrees C ranged from 0.265 to 0.277 which are relatively high for species of the genus Tetranychus. These results indicate that T. evansi after invasion into Japan has the potential to become a serious pest on solanaceous crops, just the same as in Africa and Europe.",yes,experimental,laboratory,rm,30,0.3446,0.0066,Euler-Lotka,bootstrap,15,n directo,Acari>Prostigmata,Tetranychidae,Tetranychus,evansi,sucker,various,Solanaceae,nightshade,Solanaceae,65,yes,16,various,42.75,2.98,,10.1007/s10493-010-9362-z,EXPERIMENTAL AND APPLIED ACAROLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0168-8162,1572-9702,2010,,WOS:000282701300002
J,1,"Gotoh, T; Sugimoto, N; Pallini, A; Knapp, M; Hernandez-Suarez, E; Ferragut, F; Ho, CC; Migeon, A; Navajas, M; Nachman, G",Reproductive performance of seven strains of the tomato red spider mite Tetranychus evansi (Acari: Tetranychidae) at five temperatures (II),"The tomato red spider mite Tetranychus evansi Baker et Pritchard occurs on solanaceous plants, and causes serious damage to a variety of crops in Africa and Europe. In 2001 this species was also found in Japan, on nightshade (Solanum nigrum L.), and its invasion to solanaceous of agricultural importance is feasible. To evaluate its potential severity as a pest, the present study assessed the life-history parameters, such as the rate of development and the intrinsic rate of natural increase (r (m)), on S. nigrum for T. evansi collected on seven sites worldwide. Increasing temperatures between 15 and 32.5A degrees C significantly increased the developmental rate of the seven strains while immature developmental duration was about the same at 32.5-40A degrees C. The rate of egg-to-adult development [(% hatch) x (% survival)] exceeded 88% at temperatures between 15 and 37.5A degrees C. The lower thermal thresholds (LT) were 11.9-12.5A degrees C for both egg-to-adult and egg-to-egg development. The optimum developmental temperatures ranged from 36.7 to 43.8A degrees C and the upper developmental threshold (UT) ranged from 45.2 to 59.4A degrees C. The r (m)-values became higher with temperature increasing from 15 to 35A degrees C. The r (m)-values at 25A degrees C ranged from 0.265 to 0.277 which are relatively high for species of the genus Tetranychus. These results indicate that T. evansi after invasion into Japan has the potential to become a serious pest on solanaceous crops, just the same as in Africa and Europe.",yes,experimental,laboratory,rm,35,0.3634,0.0076,Euler-Lotka,bootstrap,15,n directo,Acari>Prostigmata,Tetranychidae,Tetranychus,evansi,sucker,various,Solanaceae,nightshade,Solanaceae,65,yes,16,various,42.75,2.98,,10.1007/s10493-010-9362-z,EXPERIMENTAL AND APPLIED ACAROLOGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0168-8162,1572-9702,2010,,WOS:000282701300002
